Marital_Status,Application_Mode,Application_Order,Course,Daytime_Evening_Attendance,Previous_Qualification,Previous_Qualification_Grade,Nacionality,Mothers_Qualification,Fathers_Qualification,Mothers_Occupation,Fathers_Occupation,Admission_Grade,Displaced,Educational_Special_Needs,Debtor,Tuition_Fees_Up_to_Date,Gender,Scholarship_Holder,Age_at_Enrollment,International,Curricular_Units_1st_Sem_Credited,Curricular_Units_1st_Sem_Enrolled,Curricular_Units_1st_Sem_Evaluations,Curricular_Units_1st_Sem_Approved,Curricular_Units_1st_Sem_Grade,Curricular_Units_1st_Sem_Without_Evaluations,Curricular_Units_2nd_Sem_Credited,Curricular_Units_2nd_Sem_Enrolled,Curricular_Units_2nd_Sem_Evaluations,Curricular_Units_2nd_Sem_Approved,Curricular_Units_2nd_Sem_Grade,Curricular_Units_2nd_Sem_Without_Evaluations,Unemployment_Rate,Inflation_Rate,GDP,Target
1,5,9,33,1,2,145.6,19,23,33,10,13,136.2,0,0,0,1,1,0,44,0,1,0,9,5,1.0,2,1,3,2,8,5.4,0,14.5,1.2,-3.56,Graduate
4,2,8,9147,1,4,146.0,19,22,8,2,6,106.1,1,0,0,1,1,1,51,0,0,15,6,12,14.4,2,8,6,5,1,15.3,2,12.4,2.4,-1.92,Graduate
1,17,2,9147,1,6,129.8,13,12,32,8,16,145.3,1,0,0,0,0,0,25,0,8,7,18,14,5.8,8,1,9,21,9,6.8,3,10.5,0.9,-2.77,Graduate
3,7,2,9130,1,9,133.1,16,27,23,1,10,141.8,1,0,0,0,0,0,23,0,14,16,19,1,17.9,2,14,0,9,14,0.1,0,10.9,0.6,-0.62,Enrolled
1,1,3,9070,1,9,109.8,8,15,5,13,0,119.8,1,0,0,1,1,1,30,0,12,8,3,10,5.6,0,6,8,9,5,14.0,6,10.6,1.5,-3.47,Graduate
2,7,0,8014,1,9,127.6,16,23,31,1,7,116.3,0,0,0,0,1,0,34,0,3,9,26,6,10.0,6,9,9,2,5,2.5,8,15.1,1.2,-1.56,Graduate
1,17,8,9130,1,4,134.2,9,19,29,9,12,133.0,1,0,0,1,1,0,26,0,7,8,0,13,2.9,0,13,2,24,6,2.2,3,8.4,3.5,2.57,Graduate
2,7,2,33,0,5,134.2,9,11,6,18,16,107.2,0,0,1,1,1,0,51,0,10,2,26,9,9.6,8,10,8,1,6,11.1,4,10.4,3.6,-3.32,Dropout
1,17,9,8014,0,3,118.6,3,3,25,1,11,127.5,1,0,0,1,0,0,31,0,7,0,13,13,4.8,6,8,17,7,14,10.2,7,9.8,0.7,0.22,Graduate
1,2,3,9119,1,1,113.5,7,16,25,15,15,116.5,0,0,1,1,1,0,20,0,11,17,8,14,12.3,2,3,2,14,2,6.5,2,12.3,-0.5,-2.08,Graduate
1,5,0,9003,1,10,145.7,20,32,31,5,9,123.7,0,0,0,0,1,0,35,0,11,17,24,4,0.5,4,10,6,2,0,3.7,0,13.2,0.1,-1.25,Dropout
1,2,3,9119,1,14,143.3,18,9,14,11,15,118.6,1,0,0,1,1,0,44,1,13,5,22,8,12.6,6,8,15,15,7,1.9,1,11.7,3.4,-1.79,Dropout
4,15,0,9070,1,9,126.5,2,5,17,6,2,116.6,0,0,0,1,1,1,39,0,14,11,17,12,9.3,0,11,9,19,13,2.2,7,15.9,-0.1,-3.59,Graduate
1,1,4,9085,0,12,145.5,1,1,16,3,0,149.2,0,0,1,0,1,0,38,0,3,18,27,10,6.8,9,7,6,4,6,13.2,1,9.3,2.0,-3.54,Dropout
6,7,4,9119,1,14,144.1,12,12,28,7,18,137.1,1,0,0,1,0,0,38,0,7,12,2,1,1.2,6,6,6,28,2,16.2,7,7.2,-0.6,-0.5,Graduate
1,2,6,9238,1,4,104.8,16,21,9,18,7,107.8,0,0,0,1,1,0,50,0,11,9,6,6,1.1,5,13,4,20,11,10.1,8,13.5,1.5,2.35,Dropout
1,17,7,9119,0,5,128.4,12,8,2,9,15,115.6,1,0,1,1,1,0,27,0,3,0,0,4,14.3,3,11,10,0,6,11.6,0,9.2,1.0,3.0,Dropout
3,2,3,9119,1,5,150.1,21,27,4,0,14,138.1,1,0,0,1,1,0,54,0,5,18,14,0,13.3,0,12,6,12,9,17.5,5,15.7,2.4,-2.35,Dropout
2,2,6,9119,1,9,106.1,10,9,20,4,6,139.6,1,0,1,1,1,0,47,0,12,15,2,0,8.4,9,7,6,19,11,0.3,4,14.2,1.5,2.73,Enrolled
1,1,3,9119,1,12,108.2,9,28,6,5,1,109.0,1,0,0,1,0,0,43,0,4,3,3,11,0.1,6,3,3,1,12,2.8,3,12.6,1.4,-3.7,Dropout
2,5,2,8014,1,10,139.4,21,30,1,18,12,136.1,0,0,0,0,1,0,21,0,10,2,26,13,14.6,3,6,11,28,6,8.5,2,13.3,2.0,2.3,Dropout
2,16,5,8014,1,9,149.4,18,14,3,17,4,130.4,0,0,1,1,1,0,45,0,13,3,4,13,12.0,5,2,1,7,4,1.6,7,14.2,2.4,0.1,Graduate
1,2,3,9119,1,1,125.8,4,23,3,18,9,101.8,1,0,0,1,1,0,21,0,14,10,22,0,1.4,1,4,19,29,8,4.7,2,13.2,2.1,-3.41,Graduate
6,1,2,171,0,14,123.0,8,29,33,18,7,121.8,0,0,0,1,1,1,34,0,0,4,26,4,5.0,1,1,7,5,0,7.0,5,9.8,3.2,-3.48,Dropout
6,7,8,171,1,6,104.5,21,26,15,0,12,125.2,0,0,0,1,1,0,45,0,14,14,24,0,1.2,6,7,11,23,1,12.7,6,11.6,-0.3,-2.98,Graduate
2,17,4,8014,1,14,125.5,4,22,4,19,18,127.6,1,0,0,1,0,1,18,1,8,3,17,8,15.7,0,1,0,18,8,2.4,7,9.8,3.5,-3.7,Enrolled
1,15,6,9003,0,12,107.9,16,15,15,10,5,109.8,1,0,0,1,1,0,30,0,10,18,28,10,9.1,6,6,14,7,1,10.8,0,13.3,2.2,1.29,Enrolled
2,16,5,9085,1,9,124.7,21,9,7,2,17,117.1,0,0,0,1,1,0,39,0,5,1,5,8,6.7,1,7,7,13,11,0.9,6,7.1,0.1,0.61,Graduate
1,10,9,9130,1,1,149.7,21,26,4,9,7,118.9,1,0,0,1,1,0,45,0,13,9,1,7,11.4,8,11,6,7,8,8.1,7,10.5,1.1,2.29,Enrolled
1,16,4,9238,1,12,110.6,8,17,3,6,8,120.0,0,0,0,1,0,0,24,0,11,10,9,14,13.4,6,5,5,29,7,1.8,5,8.4,0.6,-0.38,Dropout
1,17,6,9238,0,3,126.2,7,9,23,16,16,120.3,1,0,0,1,1,1,20,0,9,14,11,4,11.8,8,3,4,24,12,9.0,7,15.5,2.4,0.35,Dropout
1,16,5,9119,0,12,142.9,13,3,14,15,3,125.3,0,0,0,1,0,0,53,0,14,8,1,8,14.9,8,10,13,16,1,7.5,2,13.5,3.7,-2.97,Graduate
4,17,9,9003,1,4,118.4,8,16,6,6,17,131.0,0,1,0,1,1,0,48,0,12,16,25,1,10.7,7,3,0,28,11,6.8,2,11.5,3.1,-0.12,Dropout
2,1,1,171,1,12,136.1,7,13,33,12,5,150.1,0,0,0,0,1,0,54,0,10,5,26,11,0.1,1,5,0,3,10,14.6,8,9.2,3.1,-1.67,Graduate
2,10,2,171,1,10,142.2,5,26,9,11,10,138.3,1,0,1,1,0,1,45,0,8,3,20,11,2.5,5,7,10,8,1,9.3,8,7.2,1.1,-0.64,Graduate
1,2,1,9003,1,9,131.2,18,17,12,11,9,144.1,0,0,0,1,1,0,45,0,3,12,4,2,15.6,9,8,18,0,4,4.9,0,13.8,1.2,2.27,Graduate
1,2,2,9085,1,4,131.5,19,32,31,7,10,120.8,1,0,0,1,1,0,17,0,3,8,10,12,2.3,3,14,4,13,0,14.6,5,11.5,0.1,1.03,Graduate
1,16,0,8014,1,12,113.5,10,24,3,7,7,113.9,0,0,0,1,0,1,19,0,13,4,16,13,11.2,5,5,13,6,3,9.4,1,7.8,0.9,-3.6,Dropout
6,1,7,9085,1,4,124.0,11,22,13,12,2,137.4,0,0,0,1,0,0,35,0,3,18,28,12,3.7,3,2,14,3,13,17.6,9,12.2,2.0,3.2,Graduate
1,10,5,9070,1,1,132.4,8,9,13,10,1,126.8,1,0,0,1,1,0,30,0,1,18,12,2,17.3,1,9,8,24,7,8.9,2,7.4,3.0,-2.11,Graduate
4,2,1,9070,1,6,101.5,6,22,34,0,17,136.5,1,0,0,1,1,0,48,0,2,16,7,3,4.1,9,12,4,27,2,14.9,1,10.9,-0.5,-0.58,Dropout
2,7,7,171,1,4,96.3,11,20,21,16,1,115.5,1,0,0,1,1,1,39,0,12,6,28,1,6.5,6,11,2,16,14,0.0,8,11.0,3.5,-0.51,Dropout
1,5,5,9130,0,14,127.7,16,3,34,18,11,135.4,1,0,0,1,1,1,42,0,4,11,23,11,13.9,8,3,13,7,0,4.5,0,14.8,0.3,0.85,Enrolled
2,5,6,9070,1,3,135.7,4,33,28,12,4,124.7,0,0,0,1,1,1,34,0,12,15,27,11,11.8,4,12,10,16,9,0.5,8,15.9,0.1,2.34,Graduate
1,2,0,171,1,5,131.3,2,18,14,14,3,121.0,0,0,0,1,1,0,31,0,14,12,28,9,5.8,3,4,12,5,4,9.9,9,8.3,1.0,-1.92,Dropout
4,10,6,9119,1,3,105.7,13,10,18,11,15,122.2,1,0,0,1,0,0,41,0,3,7,0,3,12.6,6,2,1,17,2,8.5,6,13.3,2.1,-1.83,Enrolled
5,15,2,9147,1,12,146.6,7,21,19,16,13,133.4,1,0,0,1,0,0,52,0,0,11,12,0,17.6,4,10,15,26,7,13.7,6,14.8,1.8,-2.37,Dropout
1,2,7,9147,1,6,131.6,17,25,19,2,1,137.1,0,0,0,1,1,0,54,0,7,16,21,6,2.6,9,4,5,8,2,2.0,6,10.9,0.3,1.69,Graduate
1,15,5,33,1,3,144.6,13,9,33,6,6,122.2,1,0,0,1,1,0,38,0,3,15,24,4,4.3,7,12,10,13,0,14.9,9,9.9,3.5,0.76,Dropout
2,15,3,9119,1,5,120.4,10,27,20,1,10,131.5,0,0,0,1,1,0,34,0,3,15,4,3,8.1,1,7,13,12,6,1.3,2,7.2,1.9,-2.47,Dropout
5,17,7,9147,1,10,134.0,13,15,29,1,11,131.4,1,0,0,1,1,0,28,0,6,9,6,1,5.6,3,11,9,5,11,15.2,0,12.1,2.9,-0.68,Graduate
1,17,8,9085,1,10,137.8,10,32,8,5,4,136.6,0,0,1,0,1,0,43,0,5,0,21,12,5.7,3,3,6,17,12,9.9,8,8.6,3.3,-0.99,Dropout
2,10,9,33,1,6,145.1,7,16,25,3,15,139.8,1,0,0,1,0,0,36,0,13,16,0,12,7.7,6,6,0,8,3,1.6,2,7.7,1.0,0.01,Enrolled
2,15,1,171,1,5,143.8,10,28,17,15,6,150.5,0,0,0,1,1,0,32,0,1,4,14,11,14.2,0,11,7,5,11,0.6,1,7.0,0.2,2.16,Dropout
2,7,5,9003,1,5,118.0,16,6,1,14,7,121.0,0,0,1,1,1,1,31,0,3,3,14,7,6.4,9,0,1,27,11,14.4,8,15.6,2.1,2.7,Graduate
1,10,4,9003,1,1,128.3,3,6,30,9,3,146.0,1,0,0,0,1,0,26,0,11,2,2,11,4.6,2,6,2,7,0,5.7,4,14.7,0.7,-2.41,Graduate
2,2,4,171,1,2,122.2,4,2,28,13,3,128.5,0,0,0,1,1,0,21,0,1,0,22,14,9.9,7,0,11,4,11,17.0,5,15.7,0.9,0.5,Graduate
5,16,9,9130,0,4,132.1,4,7,33,8,5,112.8,1,0,0,1,1,0,51,0,11,7,28,11,15.7,3,1,2,26,10,17.8,8,15.5,-0.2,2.01,Dropout
1,7,2,171,1,6,108.4,4,27,13,14,1,118.5,1,0,0,1,1,0,33,0,2,18,7,2,12.6,9,10,16,7,5,14.4,0,12.6,2.9,-3.02,Graduate
1,1,7,8014,1,9,106.2,16,28,24,6,8,133.1,1,0,0,1,1,0,46,0,10,3,6,4,6.1,8,0,7,8,4,13.7,7,12.5,2.7,-1.48,Graduate
6,5,7,9003,1,1,165.8,9,16,22,6,7,136.4,1,0,0,1,1,0,20,0,10,13,15,2,17.5,0,2,18,0,2,12.9,2,14.6,2.1,-2.84,Dropout
1,2,4,9147,1,10,159.0,6,9,13,7,17,113.8,0,0,0,1,1,0,38,0,9,19,0,11,12.4,4,11,3,18,7,3.6,2,15.5,0.9,-1.21,Graduate
4,2,7,9238,0,1,147.5,10,15,12,18,11,117.1,0,0,0,0,0,0,47,1,5,0,11,9,2.5,0,12,10,23,14,2.8,3,12.3,3.6,-3.74,Graduate
1,2,9,33,1,12,137.3,4,34,7,17,15,120.1,1,0,0,1,1,0,45,1,12,16,27,6,12.5,1,7,11,15,9,7.3,2,8.1,0.8,-0.32,Graduate
1,7,7,9130,1,4,141.6,12,20,29,16,0,115.8,0,0,0,1,1,0,32,0,10,3,18,3,16.3,1,7,4,24,3,17.0,0,8.2,2.0,3.48,Graduate
4,1,2,9070,0,9,141.7,10,14,29,17,19,102.6,1,0,0,1,0,1,41,0,8,5,17,11,8.5,5,11,1,3,11,0.6,6,12.9,-0.1,2.56,Graduate
1,16,1,9119,1,6,154.8,12,11,26,18,3,98.1,0,0,0,1,1,0,33,0,13,13,19,13,13.1,5,6,10,19,6,14.8,1,7.7,-0.2,-0.21,Graduate
1,10,8,9130,1,12,122.6,19,30,27,7,13,122.0,0,0,0,1,1,0,34,0,0,12,12,8,2.7,8,12,17,23,14,7.4,0,12.5,3.5,0.38,Graduate
1,17,1,9070,1,2,118.6,19,3,24,12,17,130.3,1,0,0,1,1,0,53,1,3,3,2,0,2.0,2,6,14,13,5,0.6,9,15.7,2.5,1.75,Enrolled
2,1,8,9130,1,9,129.8,1,2,31,10,4,135.5,1,0,0,1,0,0,53,0,13,10,24,12,11.3,9,4,16,0,8,3.2,5,7.0,-0.7,-2.3,Graduate
1,7,3,9238,0,5,138.9,4,14,7,18,2,109.3,1,0,0,1,1,0,45,0,7,17,21,4,7.2,1,9,4,2,6,17.7,5,8.7,2.1,0.1,Dropout
1,2,1,9130,1,9,126.2,13,29,17,6,18,109.5,0,0,0,0,1,0,43,0,12,15,5,4,8.3,2,10,18,23,8,14.7,5,15.5,-0.6,-0.4,Enrolled
6,5,9,9147,1,1,121.7,8,5,33,4,11,120.1,1,0,0,1,1,0,47,0,3,3,21,14,5.5,3,12,4,24,6,14.9,1,11.4,2.5,-1.15,Dropout
1,2,0,171,1,14,151.6,14,6,34,4,18,127.0,0,0,0,1,1,0,39,0,14,19,24,10,8.2,5,8,7,6,1,9.9,4,9.6,-0.6,-0.61,Graduate
2,10,3,8014,1,12,117.4,16,8,18,7,19,140.1,1,0,1,1,0,1,41,0,5,9,8,12,1.8,7,0,18,13,12,0.7,9,9.2,0.9,1.77,Dropout
1,15,8,33,1,1,152.0,2,29,5,9,10,136.3,0,0,0,1,1,0,38,0,10,14,8,13,1.9,2,3,11,0,2,14.7,2,14.8,0.9,-1.18,Dropout
3,5,8,9003,1,5,144.4,8,27,1,4,19,122.2,1,0,0,1,1,1,29,0,14,13,12,6,8.0,9,5,3,23,7,8.5,6,10.9,1.9,2.9,Enrolled
1,2,3,9070,0,10,158.7,13,16,7,14,8,131.7,0,0,0,1,1,0,33,0,0,13,3,0,8.2,8,3,13,25,12,12.9,6,12.7,0.2,2.74,Graduate
6,16,8,33,1,1,162.7,1,27,34,15,19,116.0,0,0,0,1,0,0,19,0,9,14,21,12,15.7,4,1,15,10,14,13.4,8,9.8,2.3,3.31,Dropout
1,5,5,9130,1,9,135.6,12,1,3,9,4,128.0,1,0,1,1,0,1,17,0,12,16,8,7,5.9,7,1,2,28,7,0.7,3,11.9,1.6,-3.57,Enrolled
1,15,0,171,1,2,161.2,17,33,12,7,9,126.2,0,0,0,1,1,0,33,0,3,18,14,6,12.2,4,11,5,2,1,4.1,4,14.2,0.7,0.54,Graduate
1,17,9,33,0,9,137.6,7,27,15,18,8,145.3,1,0,0,1,0,1,45,0,6,2,14,7,5.5,7,1,1,19,12,15.0,3,10.0,2.7,-2.5,Dropout
1,1,5,171,1,9,135.9,16,17,4,3,12,133.4,1,0,0,1,1,0,34,0,5,19,5,13,5.5,1,6,0,11,8,8.8,0,10.6,1.9,-3.45,Dropout
1,7,8,9070,1,12,132.9,14,15,33,13,7,117.0,0,0,0,1,0,0,25,1,8,2,7,14,12.8,6,4,9,8,6,0.6,3,11.0,3.2,-0.17,Dropout
1,17,1,9147,1,6,123.5,10,22,16,7,12,117.1,0,0,0,1,1,1,42,0,10,1,23,11,10.1,1,14,12,23,2,17.3,2,12.4,1.5,3.01,Graduate
3,2,5,9147,1,4,141.4,3,19,29,13,17,122.7,1,0,0,1,1,0,40,0,2,4,4,0,6.7,6,11,1,13,5,11.1,3,9.7,0.6,-1.83,Dropout
1,10,1,171,1,9,147.3,12,28,6,11,8,106.7,1,0,0,1,1,0,49,0,4,5,15,10,8.7,8,1,17,8,6,7.2,2,11.0,-0.8,-1.04,Enrolled
1,1,3,171,1,9,109.0,8,23,23,0,8,124.0,0,0,0,1,0,0,28,0,6,8,18,13,15.2,9,8,2,19,10,16.2,4,11.9,1.8,1.11,Enrolled
2,17,7,8014,0,4,168.4,16,20,13,18,1,125.1,0,0,0,1,1,0,31,0,11,9,5,2,13.4,4,1,4,26,3,2.4,3,10.2,3.3,2.56,Graduate
2,2,6,9119,1,2,154.4,1,9,1,17,6,133.1,0,0,0,1,1,1,30,1,10,0,20,5,16.8,2,11,3,7,3,17.5,9,7.1,-0.2,-3.29,Graduate
1,1,8,8014,1,12,121.3,17,23,12,11,4,135.0,1,0,0,1,0,0,25,0,0,2,13,6,15.8,8,6,4,27,0,4.7,8,9.4,3.6,0.44,Graduate
1,17,6,33,1,10,138.4,6,7,27,9,5,128.3,1,0,0,1,1,0,47,0,11,4,15,14,12.1,1,0,6,19,7,10.1,9,14.3,2.1,-2.25,Graduate
1,10,0,9085,0,5,129.4,1,31,25,0,12,105.8,0,0,0,1,1,0,50,0,8,8,2,14,3.4,5,5,14,16,3,14.7,3,9.6,0.3,1.82,Graduate
2,2,1,8014,1,5,135.0,15,11,22,13,17,111.1,0,0,0,1,1,0,18,0,10,0,21,12,6.5,5,13,13,3,11,4.8,2,14.4,3.5,-2.05,Graduate
2,15,5,33,1,1,128.0,13,17,34,8,2,119.1,1,0,0,1,0,0,54,0,8,16,3,14,10.0,4,5,8,10,6,5.2,8,10.7,3.7,1.45,Dropout
1,15,6,9003,1,12,137.8,6,26,18,14,9,135.5,0,0,0,1,1,0,54,0,2,7,21,10,0.6,7,4,13,0,6,10.6,8,14.8,-0.7,1.35,Graduate
3,10,2,33,1,14,114.0,21,18,16,13,2,135.0,1,0,0,1,0,0,17,0,7,13,29,2,12.3,5,6,17,13,0,1.3,6,10.4,3.5,3.33,Graduate
3,5,8,33,1,10,162.9,13,31,29,8,0,123.8,0,0,0,1,1,0,50,0,1,15,22,8,17.6,2,10,7,12,14,13.6,4,9.6,0.4,-0.32,Dropout
2,10,6,171,1,5,115.1,4,28,30,10,5,157.7,1,0,0,1,1,0,39,0,3,8,0,14,14.9,4,9,11,5,12,5.6,7,9.1,2.5,-2.85,Graduate
4,5,5,9238,1,14,138.3,1,26,30,4,15,147.3,1,0,0,1,1,0,17,1,6,15,21,4,12.4,2,14,9,1,4,17.2,6,9.7,0.5,1.94,Graduate
1,2,5,9130,1,6,119.8,10,6,20,11,16,143.1,1,0,0,1,1,0,49,0,8,15,15,6,12.2,1,7,8,8,1,5.2,6,8.8,1.2,1.6,Graduate
1,17,0,171,1,14,127.7,4,34,22,15,15,136.1,1,0,0,1,1,0,27,0,3,15,23,13,16.1,0,14,1,7,6,16.9,6,13.8,0.4,2.38,Graduate
1,5,4,171,1,14,136.9,13,28,34,19,9,133.0,1,0,1,1,0,0,25,0,0,5,9,6,5.6,8,13,15,14,2,2.0,2,15.8,2.4,0.17,Graduate
1,2,9,9238,1,10,131.5,4,9,4,2,6,132.0,1,0,0,1,0,0,23,0,6,6,13,4,8.0,9,1,11,21,12,7.2,1,10.6,2.8,0.93,Enrolled
1,2,2,9238,1,6,131.9,16,29,31,4,7,103.5,0,0,0,1,0,0,53,0,2,4,2,3,11.9,7,2,16,13,0,11.7,9,10.0,2.5,3.23,Graduate
5,16,6,9130,1,14,124.5,9,34,14,18,2,113.3,1,0,0,0,1,0,40,0,10,3,1,12,10.3,1,7,3,24,13,4.7,1,12.7,3.5,-3.94,Graduate
1,7,9,9085,1,4,119.6,4,12,8,4,4,124.1,1,0,0,1,1,0,24,0,9,13,28,12,15.2,7,10,16,3,10,13.4,0,10.9,-0.2,1.0,Graduate
1,2,2,9003,1,3,139.9,20,16,5,17,18,128.7,1,0,1,0,1,0,52,0,8,18,6,8,6.6,4,11,3,13,1,17.9,2,7.4,1.8,-0.57,Dropout
1,5,4,8014,1,9,117.2,8,7,8,3,6,125.4,0,0,0,1,1,0,18,0,9,10,28,3,7.5,1,4,0,29,10,17.0,3,10.1,3.5,-0.95,Graduate
5,7,6,33,1,2,120.3,4,31,11,14,17,130.5,0,0,0,1,0,1,22,0,8,6,9,11,4.5,8,5,0,23,3,17.6,9,14.2,1.3,-1.8,Enrolled
1,7,2,8014,1,9,120.4,9,33,29,4,17,99.7,1,0,0,0,0,0,53,0,1,5,3,14,11.5,1,3,13,2,0,1.0,3,7.6,3.2,1.44,Dropout
1,2,9,9147,0,1,125.0,11,7,21,7,5,133.6,1,0,1,1,1,0,28,0,11,9,6,12,7.0,4,0,3,24,6,10.9,8,9.3,-0.8,-3.19,Graduate
1,10,1,9070,0,14,108.7,5,3,13,15,4,127.8,0,0,0,1,1,0,35,0,6,17,24,6,9.9,1,11,2,11,9,15.5,6,15.8,3.5,-2.32,Dropout
1,10,5,9085,1,5,108.9,9,20,19,0,5,124.6,1,0,0,1,1,0,45,0,13,4,7,1,1.1,8,7,0,20,6,15.7,8,9.5,-0.6,-1.63,Graduate
6,15,7,9070,0,12,138.1,8,5,3,4,5,139.1,1,0,1,1,0,0,35,0,7,3,15,7,12.7,6,10,18,5,7,8.8,6,14.7,-0.5,-2.53,Graduate
6,7,3,33,1,1,138.3,4,3,34,17,10,113.4,0,0,0,0,1,0,47,0,10,2,12,3,9.6,5,12,17,29,14,0.2,6,15.1,0.8,-2.96,Graduate
1,2,8,9238,1,10,134.7,20,15,19,15,16,123.9,0,0,0,1,1,1,45,0,0,4,1,4,13.4,6,13,11,21,9,13.8,6,13.1,3.0,-0.38,Dropout
6,16,7,33,0,12,150.6,1,23,32,9,8,130.7,1,0,0,1,0,1,37,0,14,2,9,4,4.5,6,3,3,16,1,16.9,4,11.3,-0.4,-3.16,Graduate
2,10,6,9003,0,12,116.8,20,33,14,3,15,115.9,0,0,1,1,1,0,51,0,4,13,21,0,15.4,7,8,1,20,8,0.1,8,15.6,3.4,-1.74,Dropout
4,16,6,8014,1,10,104.1,13,2,7,17,9,101.0,0,0,1,1,0,0,49,0,12,12,18,14,15.7,7,10,13,10,7,0.8,5,15.7,0.2,2.81,Graduate
1,2,2,9130,0,4,141.8,5,21,20,16,14,112.0,0,0,0,1,1,1,37,0,10,5,17,13,7.9,3,1,1,14,1,13.9,0,12.7,-0.6,0.08,Dropout
1,2,5,9119,1,9,103.8,20,14,32,12,7,126.2,1,0,0,1,0,0,26,1,7,12,15,3,1.7,8,7,9,13,3,14.0,5,13.7,1.7,-0.13,Graduate
1,17,4,9119,1,1,127.9,21,14,31,7,13,123.8,1,0,0,1,1,0,20,0,12,3,9,6,9.1,5,10,0,24,11,3.8,8,14.9,2.9,2.08,Graduate
2,7,0,9130,1,9,134.2,10,11,22,7,15,126.8,1,0,0,1,1,0,28,0,12,0,18,3,11.6,4,14,12,13,4,12.9,6,8.0,3.6,1.17,Enrolled
1,17,2,9238,1,6,160.9,16,4,5,11,18,118.4,1,0,0,1,0,0,26,0,12,18,26,1,10.8,9,8,1,7,14,15.9,0,12.1,0.3,-1.31,Graduate
1,16,0,9119,1,5,121.8,8,30,31,17,2,109.9,1,0,0,1,0,0,19,0,9,4,12,4,16.2,9,5,4,24,9,4.6,8,14.8,3.0,-3.04,Graduate
1,17,3,9238,1,1,122.9,12,20,15,5,12,128.8,0,0,0,1,0,0,24,0,1,12,22,6,16.5,2,7,1,29,10,8.0,1,15.2,-0.2,1.64,Dropout
2,15,9,171,1,10,139.9,3,16,17,6,8,124.8,0,0,0,1,0,0,21,0,0,1,13,3,11.2,9,11,0,0,9,8.8,6,16.0,2.6,-3.22,Dropout
1,7,2,9003,1,14,139.0,4,34,19,16,11,135.3,0,0,0,1,1,0,52,0,13,8,11,14,11.6,3,14,19,2,2,7.5,6,13.6,-0.7,-1.75,Graduate
2,1,3,9085,1,1,124.8,17,8,10,4,4,117.3,1,1,0,1,1,0,38,0,9,9,12,5,2.3,2,11,12,15,11,5.9,0,8.9,0.9,1.83,Dropout
6,17,8,8014,1,1,132.8,21,20,34,18,18,100.7,0,0,0,1,0,0,51,0,3,14,11,10,7.1,9,3,17,17,3,17.8,5,12.7,2.9,1.27,Dropout
1,16,2,8014,1,3,118.9,20,21,25,7,6,93.1,1,0,0,1,0,0,39,0,14,16,21,3,5.9,6,9,7,22,5,10.3,4,15.9,-0.2,2.34,Dropout
2,10,5,9085,1,10,136.7,13,30,28,18,6,121.8,0,0,0,1,0,1,20,0,14,19,8,12,6.2,6,0,0,21,6,12.9,2,12.3,1.9,0.52,Graduate
1,10,5,33,1,10,106.1,6,5,15,7,18,128.7,1,0,0,1,0,0,32,0,0,19,2,2,13.1,8,12,8,1,3,1.9,1,10.5,2.9,0.67,Dropout
4,10,6,33,0,9,173.6,3,21,20,18,7,124.0,0,0,0,1,1,0,53,0,14,17,12,9,8.8,6,1,5,19,8,9.2,5,9.4,0.1,-0.3,Graduate
1,5,8,9070,1,5,140.8,14,23,13,6,5,119.7,0,0,0,1,0,0,38,0,12,14,13,10,9.0,2,10,18,23,10,16.1,9,10.1,2.8,-1.75,Graduate
2,2,6,33,1,10,113.5,7,19,20,2,2,106.3,0,0,0,1,1,0,37,0,4,16,18,0,4.5,6,0,7,15,7,12.8,5,13.6,0.6,-0.37,Graduate
3,7,0,9238,1,2,126.0,3,10,31,5,0,102.4,1,0,0,0,0,0,43,0,7,0,23,10,3.0,0,8,7,5,12,5.0,1,8.9,1.0,-3.16,Graduate
5,10,7,9130,1,10,114.2,6,27,18,7,5,131.8,1,0,0,1,0,0,24,0,10,9,2,14,7.4,5,4,18,19,9,15.2,5,12.8,2.6,3.46,Dropout
2,1,4,171,1,2,117.7,13,13,28,17,19,124.0,1,0,0,1,0,0,23,0,14,9,3,10,1.0,7,5,16,5,6,0.9,5,12.6,2.9,-1.46,Graduate
1,10,8,9085,1,14,133.2,14,9,4,14,19,122.3,0,0,0,1,0,0,50,0,7,4,15,7,2.9,5,7,18,4,10,17.7,4,9.4,0.6,2.42,Enrolled
2,15,9,9238,1,5,150.9,15,17,24,16,18,107.0,1,0,0,1,0,0,46,0,14,9,25,10,14.7,4,13,6,16,2,13.6,3,11.5,0.2,2.84,Dropout
4,2,4,9238,1,4,128.5,16,31,9,3,12,114.4,1,0,0,1,1,1,41,0,8,16,13,5,7.9,6,8,7,11,13,17.1,3,14.8,1.7,-3.85,Graduate
2,16,4,9070,1,1,101.6,1,24,32,6,16,127.6,0,0,0,1,1,0,54,0,4,12,13,12,17.6,5,2,18,28,11,15.4,9,14.2,1.8,0.46,Dropout
1,2,1,9238,1,5,120.8,15,19,32,16,17,130.7,1,0,0,1,1,0,31,0,7,13,25,9,0.1,6,1,1,14,0,13.9,6,12.3,-0.4,2.4,Graduate
5,17,2,9003,1,9,121.8,7,30,21,5,19,124.9,1,0,0,1,1,1,44,0,9,3,7,2,16.6,6,2,7,4,10,8.0,7,13.0,1.8,-0.75,Dropout
